,Open,High,Low,Close,Volume
0,0.4214754078619299,0.44026490431824455,0.40059428323055524,0.4385023930802207,0.1749896022354985
1,0.9272369297303458,0.9795686017871402,0.8922550749820494,0.934558492997529,0.17747001599557496
2,0.49877897578492036,0.5148166045694306,0.4783450047074951,0.509823200311852,0.17597379337301663
3,0.8322164166067896,0.7955000409312177,0.6776559310721372,0.8406261885350864,0.18764163302628686
4,0.9742197881803931,1.044032154664752,0.9440504760169616,0.9873251010308899,0.18184170869347116
5,0.8854092653784285,0.8777494747802522,0.8447063069074133,0.8396380564302768,0.17482663037621357
6,1.1016224077605856,1.1880744328300292,1.049309593340221,1.1078730276199598,0.17198996920735932
7,0.4153772432731381,0.3802958538084441,0.2563306271394142,0.26318101881434397,0.22604296280455252
8,0.3166456189095962,0.3674531602335189,0.3137567267157915,0.3382077962692752,0.1663755842697849
9,0.17294573047151673,0.1641101964115466,0.17159851338056858,0.18132360303785144,0.16132327167512223
10,0.251774455712968,0.24399106884227942,0.2565563393658818,0.250718728687308,0.1766498516569301
11,0.276585349987008,0.2854635300671632,0.2749074639820268,0.28402914883293934,0.18102933854827394
12,0.6981502030877283,0.7359034680439693,0.7020344010746977,0.7081539015653795,0.17423378097798325
13,2.1177529131145345,2.0728740307010454,1.9667925753654978,2.060458671182769,0.17905030794580498
14,0.7354865259937676,0.7139114087045685,0.6813457553302252,1.0031578044370737,0.18175002741658683
15,1.9649952322600976,2.0501745987039217,1.8868218780444534,1.9799674654837904,0.17942190833852448
16,0.9788615822263135,1.0111785280492038,0.961007183556885,0.9990545131386787,0.17887975053756547
17,0.5273193780457635,0.564360199985056,0.5250877951038172,0.5473220180444918,0.17429526664609654
18,0.2738358115754413,0.29728814933940806,0.309331839691069,0.28187385981258384,0.18926916426045948
19,1.2106368273342314,1.262766021822313,1.1629512229435175,1.1753876649545594,0.17940217400510006
20,2.2308397773265494,2.3472632562604647,2.123770638050662,2.316960862696489,0.1798971504179876
21,0.21755160495685355,0.21041789000231936,0.193569374434072,0.23299664088840097,0.18479059855475174
22,0.8910815776303208,0.9507175341946271,0.8706203841978651,0.9077523897954822,0.1785716988762439
23,0.4177088451565644,0.454398851856147,0.4168409905144827,0.4394438412687605,0.17363335520465042
24,0.5078482423820357,0.5342829985196688,0.47097615759284583,0.5179473966927775,0.17306866164254936
25,0.4352686757914344,0.46444012472859453,0.42657997752117105,0.4459087977600011,0.17614491662337403
26,0.3783297376009096,0.3936151549905049,0.36217990393941984,0.38078635126244675,0.1731555206371528
27,0.2137104195108966,0.25357113897854255,0.2099301504500575,0.22989188051308465,0.17354687784443004
28,1.373142355244995,1.3948818534577585,1.3919122013204508,1.3186876746520513,0.1930592758634582
29,0.41845286020587824,0.4278937108760912,0.414970345446342,0.43704651869305133,0.17975078663089455
30,1.2100385762764272,1.2701877348336117,1.1614365922454224,1.2148884588202786,0.17459281761398837
31,1.548556895027143,1.7078712912917915,1.5189256436952483,1.574806865603057,0.17620898190578005
32,1.0346157382677217,1.0779139069629309,0.9647269392100307,1.0487913434933964,0.18584835851709736
33,0.9181710789319657,0.971213559264292,0.9080047576375,0.9250726707296818,0.17935227040529614
34,0.6406535353760779,0.6539977711637025,0.6179592487430228,0.6438187199008903,0.1798740552895094
35,0.8073069465893217,0.8446555509943233,0.7796993602630773,0.8253619684110711,0.1755975409317485
36,0.5759044435674173,0.6123496042591532,0.5709528648341334,0.5941651397246542,0.17655619070037312
